time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-10-23T05:28:46.620Z,9.7886,123.8353,10,4.2,mb,,117,3.205,0.72,us,usb000kx7d,2014-01-03T00:32:51.000Z,"4 km ESE of Loon, Philippines",earthquake,,4.4,0.263,,reviewed,us,us
2013-10-25T03:01:09.890Z,10.0085,124.2635,10,4.3,mb,,146,3.196,0.85,us,usb000kx9c,2022-07-26T02:21:04.363Z,"8 km WSW of Hinlayagan Ilaud, Philippines",earthquake,,2.8,0.202,,reviewed,us,us
2013-10-25T04:21:20.120Z,9.982,124.3423,9.99,4.5,mb,,191,3.141,1.12,us,usb000kx9d,2014-01-03T00:32:52.000Z,"0 km SSE of San Miguel, Philippines",earthquake,,3.1,0.205,,reviewed,us,us
2013-10-25T16:59:48.860Z,9.7758,124.1243,10,4.6,mb,,100,3.049,0.74,us,usc000kn4e,2022-07-26T00:32:34.655Z,"2 km WSW of Batuan, Philippines",earthquake,,1.8,0.089,,reviewed,us,us
2013-10-29T15:41:20.320Z,10.0483,124.2874,10,4.8,mb,,114,3.223,1.08,us,usb000kybg,2022-07-26T02:01:16.132Z,"5 km WNW of Hinlayagan Ilaud, Philippines",earthquake,,1.8,0.099,,reviewed,us,us
2013-10-31T10:11:45.880Z,9.8689,124.0985,20.58,4.6,mb,,100,3.143,1,us,usc000ksc4,2022-07-26T00:45:50.757Z,"5 km S of Sagbayan, Philippines",earthquake,,4.3,0.095,,reviewed,us,us
2013-10-31T10:18:30.230Z,9.9509,124.196,10,4.3,mb,,158,3.172,1.2,us,usb000kyd7,2014-01-10T10:03:39.000Z,"11 km WNW of Dagohoy, Philippines",earthquake,,2.6,0.266,,reviewed,us,us
2013-11-01T07:02:46.250Z,10.0304,124.5997,19.31,4.3,mb,,187,3.097,1.12,us,usb000kyeb,2014-01-10T10:03:41.000Z,"6 km S of Aguining, Philippines",earthquake,,6.9,0.168,,reviewed,us,us
2013-11-01T13:58:39.750Z,9.8433,124.153,10,5,mb,,81,5.274,1.09,us,usb000kqyn,2022-07-26T00:48:51.269Z,"1 km WSW of Nueva Fuerza, Philippines",earthquake,,1.8,0.065,,reviewed,us,us
2013-11-01T16:08:44.530Z,10.2683,123.3472,10,4.3,mb,,81,3.868,0.84,us,usb000ku24,2014-01-10T10:03:41.000Z,"2 km E of Hibaiyo, Philippines",earthquake,,1.5,0.168,,reviewed,us,us
2013-11-04T20:59:04.640Z,9.9707,124.0653,10,4.6,mb,,154,20.049,0.56,us,usb000kyii,2022-07-26T03:16:02.491Z,"1 km E of Nahawan, Philippines",earthquake,,2,0.193,,reviewed,us,us
2013-11-06T15:20:29.760Z,9.2587,122.8951,46.76,4.5,mb,,121,22.412,0.88,us,usb000kyla,2014-01-17T00:29:10.000Z,"2 km ENE of Nagbalaye, Philippines",earthquake,,9.9,0.171,,reviewed,us,us
2013-11-07T07:31:48.560Z,9.8277,123.9798,10,4.5,mb,,133,23.371,0.62,us,usb000ky78,2014-01-17T00:29:10.000Z,"7 km N of Balilihan, Philippines",earthquake,,4.2,0.15,,reviewed,us,us
2013-11-10T13:21:08.450Z,9.8545,123.8917,10,4.4,mb,,77,3.231,1.24,us,usb000kz28,2014-01-17T00:29:15.000Z,"3 km WSW of Bagacay, Philippines",earthquake,,1.9,0.17,,reviewed,us,us
2013-11-12T05:21:22.110Z,9.8868,124.1114,10,4.8,mb,,80,3.153,1.03,us,usb000kw1a,2022-07-26T01:25:32.721Z,"3 km SE of Sagbayan, Philippines",earthquake,,1.8,0.109,,reviewed,us,us
2013-11-14T18:13:53.150Z,9.8298,124.0977,10,4.7,mb,,90,3.109,0.93,us,usb000kxyj,2022-07-26T01:38:54.842Z,"7 km NW of Batuan, Philippines",earthquake,,1.8,0.072,,reviewed,us,us
2013-11-17T11:29:09.570Z,9.7606,123.7706,10,4.4,mb,,156,3.216,0.97,us,usb000l4ds,2022-07-26T02:46:36.862Z,"4 km SSW of Loon, Philippines",earthquake,,1.9,0.149,,reviewed,us,us
2013-11-20T15:41:25.320Z,10.1317,124.3129,10,4.8,mb,,99,8.986,1.09,us,usb000l6sq,2014-02-11T02:18:52.000Z,"2 km SW of Talibon, Philippines",earthquake,,1.8,0.154,,reviewed,us,us
2013-11-20T21:37:54.690Z,10.0035,124.6549,10,4.5,mb,,163,3.054,1.41,us,usb000l6t2,2022-07-26T04:18:55.576Z,"11 km SE of Aguining, Philippines",earthquake,,1.9,0.132,,reviewed,us,us
2013-11-26T06:15:57.160Z,9.5715,124.0279,10.01,4.7,mb,,147,2.921,0.96,us,usb000l858,2014-02-12T01:08:33.000Z,"7 km S of Loboc, Philippines",earthquake,,4.5,0.274,,reviewed,us,us
2013-11-30T12:44:58.940Z,9.9622,124.0399,10,4.6,mb,,49,3.252,0.59,us,usb000lbcf,2022-07-26T04:15:57.511Z,"1 km SW of Nahawan, Philippines",earthquake,,1.8,0.084,,reviewed,us,us
2013-12-03T04:24:54.220Z,9.6124,123.691,10,4.3,mb,,137,19.249,0.67,us,usb000lcpd,2014-02-15T01:32:07.000Z,"5 km WNW of Doljo, Philippines",earthquake,,1.9,0.201,,reviewed,us,us
2013-12-22T01:13:36.730Z,11.0225,124.6392,72.03,4.3,mb,,158,4.035,0.61,us,usc000lxl2,2014-02-27T21:37:26.000Z,"3 km ENE of Ormoc, Philippines",earthquake,,6.5,0.201,,reviewed,us,us
2013-12-29T08:21:03.130Z,10.2305,123.8997,10,4.3,mb,,145,3.552,0.54,us,usc000m09k,2014-02-28T08:44:12.000Z,"4 km SE of Tangke, Philippines",earthquake,,3.1,0.177,,reviewed,us,us
2014-01-04T08:10:02.350Z,10.2823,124.2371,10,4.3,mb,,151,3.456,1.11,us,usb000m4qm,2014-03-07T00:25:57.000Z,"7 km NW of Calituban, Philippines",earthquake,,1.9,0.218,6,reviewed,us,us
