rep,scenario,status,n,n_sh,n_ns,true_mu,true_beta,true_Ksh,true_Kns,true_ash,true_ans,true_R,mu_hat,beta_hat,Ksh_hat,Kns_hat,ash_hat,ans_hat,R_hat,ll2,aic2,ll1,aic1,LR,lrt_p,R_lo,R_hi,R_covered,n_boot_ok,ks_p
187,B,ok,130,98,32,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.1730606354864075,10.000000000000002,0.08630713319914747,0.006557533254338868,1.5744889684426844,2.25,13.161524288426804,-68.36683133666313,148.73366267332625,-70.60056548057125,149.2011309611425,4.467468287816246,0.1071276522503013,0.136535479168747,53.374796116361495,True,35,0.05548405032335438
188,B,ok,119,86,33,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.035724092381795,3.3365790866432405,0.253245999325362,0.12138662088775135,6.673033220624606e-06,1.0000000000000004e-06,2.086276044866128,-81.45619429326018,174.91238858652036,-81.64663574050067,171.29327148100134,0.3808828944809761,0.8265941556809371,0.044879447450108044,63.07857856312225,True,35,0.6253885102532144
189,B,ok,105,77,28,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.1016282265154922,3.0637247155739953,0.013069210120136164,0.0008405507336023524,1.9807493978297623,2.25,15.548389404319936,-87.17801523957223,186.35603047914447,-87.37049772120568,182.74099544241136,0.38496496326689567,0.8249087691312145,0.18218230025608548,57.2587744585388,True,40,0.41452632418719104
190,B,ok,134,100,34,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.118183316702794,3.5247379399223058,0.14362068635451491,0.10384930747718489,1.0850527511440526,0.8217771302250511,1.3829720182396745,-72.11162524554052,156.22325049108105,-72.27917830344373,152.55835660688746,0.33510611580641125,0.8457317433454197,0.12887175829922654,13.968684694108891,True,31,0.9979087423353193
191,B,ok,119,85,34,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.0364568884075138,5.24386101664504,0.08579202866453466,0.3882437820348159,1.1459118638865975,1.0000000000000004e-06,0.22097463664425468,-78.76751929679975,169.5350385935995,-79.83746975831565,167.6749395166313,2.139900923031803,0.3430255099615813,0.19300272984099356,9.955969798475827,True,43,0.9868469545506394
192,B,ok,104,85,19,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.7802642276841331,3.407218228791197,0.15369749144507402,0.003627861188894962,1.685642109732901,0.0715920891197424,42.36586888041599,-72.62985051931324,157.25970103862647,-75.79057503846656,159.5811500769331,6.321449038306639,0.042395013951045835,0.11405999949653439,15.278582808624146,True,40,0.9235392798059683
193,B,ok,88,67,21,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.6521654906958438,2.659621768042251,0.20187818167119131,1.7160688534908943e-08,1.8079994234497205,0.05489429547061587,11763990.7781394,-75.52538281257878,163.05076562515757,-79.84991648386423,167.69983296772847,8.649067342570902,0.013239722720070346,2.5745163845341407e-07,17.706382789846163,True,42,0.9889863677110777
194,B,ok,112,84,28,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.1327381915482044,10.000000000000002,0.08867923595677914,0.0929798880191748,1.0000000000000004e-06,1.2744962517522835e-06,0.9537464267379118,-85.88319403593627,183.76638807187254,-85.88346284662683,179.76692569325365,0.0005376213811132402,0.9997312254358,0.21136088743690595,24.77113587544346,True,36,0.9781605620209856
195,B,ok,83,52,31,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8365121748588322,10.000000000000002,0.04297860012090693,0.04935590187082987,1.5869560376037448,1.6642438591045049e-06,0.8707894799164428,-86.36378513635653,184.72757027271305,-86.86898015910019,181.73796031820038,1.010390045487327,0.6033878895899849,3.1466526890674484e-07,404.39345233030343,True,39,0.39596421836933665
196,B,ok,131,101,30,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.120306042521857,9.668152773712814,0.24989108522843648,0.06522178095687993,1.0000000000000004e-06,1.4550150496439924,3.8314054225788,-69.88937950311626,151.77875900623252,-71.17001793831624,150.34003587663247,2.5612768703999507,0.27785984830555477,1.9558554556374597e-06,28.26554565303631,True,37,0.9004823023383787
197,B,ok,121,91,30,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9476840317150779,4.496741431919765,0.34207028455102706,0.05199306497247681,0.11199215242074542,1.0899063751200713,6.579152137541926,-75.47705099646083,162.95410199292166,-76.42300804626612,160.84601609253224,1.8919140996105739,0.3883077631417542,0.11753939773950439,69.60256717871404,True,44,0.9786026223125633
198,B,ok,108,81,27,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9901826937274483,5.023148680957126,0.23317574342155356,1.8441901178242072e-08,6.194720621038739e-06,0.039653064853255746,12643801.805892795,-84.01595793288169,180.03191586576338,-85.97015052053914,179.94030104107827,3.9083851753148906,0.1416788237562867,0.03518270364731143,186.1803669313923,True,31,0.972786008610068
199,B,ok,103,82,21,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8608952305935031,4.555513388669472,0.17171459491018617,1.1604983029550963e-07,0.9476727902225137,0.04440576347454694,1479662.6110777727,-79.7343437366056,171.4686874732112,-80.68057697748335,169.3611539549667,1.8924664817555197,0.38820053081319017,0.26267789033614486,76.62061299625098,True,40,0.9635668227940294
200,B,ok,140,108,32,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8722575799373851,3.019967416118147,0.36813340053524196,0.36754852483618244,0.4831327951602317,1.0000000000000004e-06,1.0015912883865339,-58.412270766282006,128.824541532564,-58.83399659939569,125.66799319879138,0.8434516662273666,0.6559138446004646,0.04713160058452478,34.438996355305505,True,41,0.9223838402295478
1,C,ok,81,56,25,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.83852554879813,8.102368912846877,0.022409996690262765,0.07061925651772183,1.1192653425167574,1.056014158308372,0.3173354945281674,-88.16802116309219,188.33604232618438,-88.36837079057182,184.73674158114363,0.40069925495924963,0.8184445523430282,3.117111556208545e-07,21.623692195085603,True,42,0.9809318825497291
2,C,ok,105,60,45,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.9282708574122636,6.059575786332612,0.07191551386419687,0.2808359852660866,1.0445692759652365,1.0000000000000004e-06,0.2560765629663105,-81.28581693981643,174.57163387963286,-82.22507305582992,172.45014611165985,1.878512232026992,0.39091852525630244,2.1654427778800493e-08,20.462784388233747,True,38,0.9779672049533746
3,C,ok,81,48,33,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.786081093726878,10.000000000000002,0.062186808281187674,0.19422291409278306,0.6138769164919036,1.0000000000000004e-06,0.3201826549234049,-85.17689294414403,182.35378588828806,-85.53988537316229,179.07977074632458,0.7259848580365258,0.6955916997912152,1.0312169389494668e-07,8.045155311748161,True,44,0.6536064012665705
4,C,ok,112,56,56,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8661237560032218,0.8326384545464197,2.999018609340981e-08,0.6080900573827215,0.10456673293968144,1.0000000000000004e-06,4.931865885538481e-08,-83.0659289014813,178.1318578029626,-84.81740038293297,177.63480076586595,3.5029429629033473,0.17351842635631098,7.327169053230761e-06,45.863397290834946,True,45,0.7279413362733633
5,C,ok,67,43,24,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6630054088848426,6.49927294037907,0.134531124460351,0.02102391013206078,1.0000000000000004e-06,2.25,6.398958310575892,-85.27452714610828,182.54905429221657,-85.48243611037466,178.96487222074933,0.41581792853276056,0.8122809799410642,0.0014060350805936792,43.54430160612676,True,43,0.5218906561489778
6,C,ok,94,62,32,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8399906171048667,1.7842171633301094,0.07305539162145978,0.08215125223193191,1.8949010869222889,7.219643828537306e-06,0.8892790996685915,-86.30193083236308,184.60386166472617,-86.73914807101637,181.47829614203275,0.8744344773065791,0.6458311166882438,5.451614673954748e-08,52.2686373578841,True,42,0.7548245437039349
7,C,ok,104,65,39,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.9139216031441242,5.081731351245289,0.325596256266912,5.179479238472795e-08,0.08456200617845751,0.0028969283233389004,6286273.991570557,-82.34182261993644,176.68364523987287,-84.90544834399765,177.8108966879953,5.127251448122422,0.07702496229151112,2.1605403419511923e-07,12.124083245755193,True,39,0.6832454952221967
8,C,ok,84,54,30,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7680895737660633,0.9365054191100196,0.16186211197204026,0.2114437443439732,1.0000014285881094e-06,1.3475280503984088e-06,0.7655091072769012,-88.77807197905713,189.55614395811426,-88.7869429852658,185.5738859705316,0.017742012417329533,0.9911682250742202,4.821144624189988e-08,35.36640510271719,True,41,0.7724744837581246
9,C,ok,79,37,42,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8325623267097982,10.000000000000002,0.012650450147722654,0.01978308141996193,0.2233820003164915,1.9539897917434284,0.6394580237109997,-87.86098457173799,187.72196914347597,-88.64110125020834,185.28220250041667,1.5602333569406994,0.458352528313243,8.72847136232929e-06,20.631940497190993,True,44,0.6202138886779143
10,C,ok,54,31,23,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.49648398893713036,5.3656475808245645,0.2150818408911656,0.10070510041645238,0.09366978009757637,1.0000000000000004e-06,2.135759162164812,-78.51059540150398,169.02119080300795,-78.76663306608972,165.53326613217945,0.5120753291714948,0.7741128116047842,1.0885503021861743e-08,25.22017227505451,True,46,0.8854009029643222
11,C,ok,87,49,38,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7132687792244614,0.08536407211761998,8.545296840138928e-08,0.27882279435223367,0.8646935005163735,1.5543021807744135,3.06477698854985e-07,-88.46248779109891,188.92497558219782,-88.70770396557566,185.41540793115132,0.4904323489535045,0.7825353557849855,5.4956445009323906e-08,54.058136039298795,True,38,0.9873394574640433
12,C,ok,94,41,53,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8001066563590873,2.709547158271256,0.11545567766054096,0.14570495022405047,1.8517189196272386,0.010708519694927043,0.792393652260989,-84.57313456138547,181.14626912277095,-85.62329294050821,179.24658588101641,2.1003167582454694,0.3498823306661174,0.04818071709164735,181.77885470484506,True,38,0.6426511441321502
13,C,ok,64,35,29,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6570642226985003,3.776289026948275,0.022693367402982112,0.007958324312184172,2.25,2.25,2.8515258379504127,-83.86914546134065,179.7382909226813,-84.08642851608923,176.17285703217846,0.4345661094971547,0.8047021622973661,2.0860950290930107e-07,95.4781675008252,True,43,0.9861448488434564
14,C,ok,87,58,29,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.5523383895889973,0.004677978812788937,9.999999999999982e-09,10.000000000000002,0.05011785344652431,3.5484613589600866e-06,9.99999999999998e-10,-84.86792682050857,181.73585364101714,-85.02462211654543,178.04924423309086,0.31339059207371633,0.8549645302130382,1.3881248145186958e-05,113.84796070039727,True,48,0.30244368108002684
15,C,ok,94,59,35,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.4915189772508412,0.5816011851753123,0.6461286450585404,0.19994994683135592,0.2494477963119736,0.35087150801650674,3.231451947339129,-81.79532203851433,175.59064407702866,-82.24914247433085,172.4982849486617,0.9076408716330491,0.6351967815975559,0.005464818432486999,9.986234348743446,True,44,0.9630398560250725
16,C,ok,106,68,38,0.8,4.0,0.12,0.08,0.8,0.7,1.5,1.0332137034455655,9.412122857779696,0.021424594728764488,0.03966447386478701,2.25,1.684475228823301,0.5401456931408999,-82.24632404982728,176.49264809965456,-82.35804944644798,172.71609889289596,0.2234507932413976,0.8942897987864021,1.4402283520342505e-06,14.662173795359786,True,44,0.8973275049661597
17,C,ok,92,56,36,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8769822382997161,10.000000000000002,0.13185943280127427,0.15972412180777884,1.0000000000000004e-06,1.0000000000000004e-06,0.8255448914595471,-85.20342144223518,182.40684288447036,-85.23019303236858,178.46038606473715,0.05354318026678584,0.9735835922282545,1.4680824010196776e-06,69.52815313503072,True,43,0.6594885075430049
18,C,ok,89,52,37,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8055991221486799,5.550528185594282,0.10741706798459887,0.2159405569956482,0.6209097781330872,0.2458763465572815,0.4974381351936756,-84.6972136895331,181.3944273790662,-84.85173893804586,177.7034778760917,0.3090504970255097,0.8568218583913676,3.962985854844888e-07,61.919587414055975,True,40,0.9485195375317212
19,C,ok,91,56,35,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7627168894081376,6.051432585269188,0.23701117297750318,0.06181385238561512,0.7749917016316321,1.0000000000000004e-06,3.834272801813898,-78.26635914466776,168.53271828933552,-81.25983393841459,170.51966787682917,5.986949587493655,0.05011300149166098,0.000368153743529387,62.077455055040026,True,43,0.7801070621308515
20,C,ok,90,50,40,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.89357743903901,6.144639156006463,0.06972649994118402,0.09599641992440985,0.3034166902273639,0.8938548805726632,0.7263447949005654,-88.35957065195424,188.7191413039085,-88.46364898399423,184.92729796798847,0.20815666407997924,0.9011547053700133,3.605339096329773e-08,8.103428251701597,True,46,0.6074052783771929
21,C,ok,89,56,33,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8890561368496902,6.080783346095562,0.1451371322065091,9.999999999999982e-09,0.16897602881069806,0.005647106338280409,14513713.220650936,-88.0850621274057,188.1701242548114,-89.45524700656293,186.91049401312586,2.7403697583144435,0.2540599848147328,1.6277391973163786e-08,26.00854675597221,True,45,0.5415382475575157
22,C,ok,113,66,47,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.9440534303013163,4.276500274024512,0.005919056890027217,0.3231489098116516,2.0832509997325657,0.5987315553964884,0.01831680909422581,-75.379777140737,162.759554281474,-78.30897066155435,164.6179413231087,5.8583870416347,0.053440119114493756,1.8764888466709466e-07,62.32281467505275,True,48,0.4399988197481204
23,C,ok,84,53,31,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8782578530488704,2.022168825889517,0.029053668323027443,5.517325299869753e-08,2.25,0.050409238540295484,526589.728608413,-89.40954648830514,190.81909297661028,-89.78836337783113,187.57672675566226,0.7576337790519858,0.6846709716148112,8.865553407874857e-07,22.354370855043936,True,43,0.7326403829255586
24,C,ok,84,45,39,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7808177590198664,8.098885914310605,0.07479150859296754,0.06009435387149855,0.9805310024240649,2.0078634035175913,1.2445679797622309,-84.16514631642983,180.33029263285965,-84.68861245338644,177.37722490677288,1.046932273913228,0.5924634255210214,0.05156846621703047,24.718415461384332,True,35,0.7655545636999648
25,C,ok,97,59,38,0.8,4.0,0.12,0.08,0.8,0.7,1.5,1.031053491619395,10.000000000000002,3.6067563410571916e-08,0.0702575433929704,0.0035407114561185346,0.7132994986313206,5.13362148301084e-07,-88.77540303883637,189.55080607767275,-89.53162638839166,187.06325277678332,1.5124466991105692,0.4694359790158674,1.1504014026802512e-07,37.39971282796652,True,43,0.7830048254686272
26,C,ok,105,66,39,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.9521840989855557,3.8066997920208694,0.10889069250198659,6.925143586701408e-08,1.4164645826334048,0.24284708465587063,1572396.1696778843,-79.80588742705514,171.61177485411028,-83.20586337006199,174.41172674012398,6.799951886013702,0.03337407283051019,2.911147137618037e-07,130.06889222844327,True,45,0.7537631059628981
27,C,ok,83,45,38,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7077975597580739,0.825699382062466,0.344182020567893,0.04274361828280469,1.0000000000000004e-06,2.25,8.052243455167524,-88.30077189993129,188.60154379986258,-88.85492679648382,185.70985359296765,1.1083097931050645,0.5745576167023876,0.016542793048910254,45.46381265175897,True,41,0.9546322883124981
28,C,ok,57,31,26,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.5728690241151251,0.8421093779207377,0.01383742755918575,0.03153919238255134,2.25,2.25,0.43873753618501443,-82.32713813016703,176.65427626033406,-82.38211209751663,172.76422419503325,0.10994793469919273,0.9465097877911716,0.016709316153491457,15.788930467936058,True,45,0.5414290747735089
29,C,ok,82,52,30,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6777693879171082,7.568868499418651,0.17617854372250336,0.3225213020591935,3.137667594058946e-06,0.5322376563867726,0.546253976396786,-78.59682015106182,169.19364030212364,-79.54854722911008,167.09709445822017,1.9034541560965295,0.38607366797591036,4.571467261141792e-06,20.862583652495957,True,43,0.9725092058417294
30,C,ok,66,41,25,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.46255532929635934,0.554933679152096,0.5974969555061256,9.999999999999982e-09,1.0000000000000004e-06,0.020780925215109537,59749695.550612666,-83.0138190888847,178.0276381777694,-85.22950231708695,178.4590046341739,4.431366456404504,0.10907896295982611,9.38083934102815e-08,625.1013468546347,True,41,0.3789721293961593
31,C,ok,90,58,32,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6115929806757577,1.2377230522662543,0.49681382006404917,0.13743312530137713,0.1549413533618222,2.0352003309849834e-06,3.6149495907524916,-83.39669061510835,178.7933812302167,-84.07174830577154,176.14349661154307,1.3501153813263613,0.5091270478832559,0.0022310530175912342,17.219294942633027,True,45,0.578230989048079
32,C,ok,92,52,40,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.9280778191829635,10.000000000000002,0.030622449069566418,0.0013335850036487878,1.6312899773417644,2.25,22.962502566976323,-77.95988767033026,167.91977534066052,-78.5832413925619,165.1664827851238,1.2467074444632829,0.5361433432481443,6.745952505049049e-06,19.692173893224286,True,42,0.4634963990088812
33,C,ok,82,50,32,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7210778667116811,3.549884458487451,0.2800308107403679,0.026528803031645187,0.25103890200391676,1.2191487634054925,10.555727312925876,-84.89265875894786,181.78531751789572,-85.7170664307865,179.434132861573,1.6488153436772848,0.43849464828541407,0.1212335271882438,69.32376198102702,True,39,0.8335286478259303
34,C,ok,92,53,39,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8122055803871758,3.1289851028310434,0.07915848914884162,0.14694921627918,0.9837481288360294,1.1955193375193804,0.5386792196186548,-84.89278003144393,181.78556006288787,-85.17829997067503,178.35659994135005,0.5710398784621873,0.7516233542371706,3.894512525405363e-08,19.84454557640563,True,45,0.9528606421527712
35,C,ok,104,59,45,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.9377949187762514,4.367775132084278,0.21785833914124483,0.15144380182044867,1.0000000000000004e-06,1.0000000000000004e-06,1.4385424594631944,-85.40769622852405,182.8153924570481,-85.46663531846485,178.9332706369297,0.11787817988161464,0.9427641912309837,7.834462621656502e-07,19.679453513367896,True,42,0.8738084132373418
36,C,ok,79,48,31,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.718021392339581,3.8382393025131045,0.06919161714506082,0.03634880336315901,1.7756062419582261,1.7565941916998533,1.903545942180571,-83.95323445058385,179.9064689011677,-84.0896498643245,176.179299728649,0.2728308274813003,0.8724801169679358,1.0279345760091808e-07,43.7412996621573,True,47,0.9446338545464142
37,C,ok,100,55,45,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.791310968435387,2.743739198716925,0.06369111217244304,0.320482816349272,2.25,1.0000000000000004e-06,0.1987348741438621,-76.86754743763403,165.73509487526806,-78.28239377921273,164.56478755842545,2.82969268315739,0.2429629438829939,1.7651461889366368e-07,17.97974146101195,True,43,0.7206621760336054
